"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
140,"Ajax","1d","Total",1,-56.36,-60.69,1.19173843670658,0.56,0.563639019328452,12,0.0525,0.130316484763396,"Ajax|Total|1d"
140,"Ajax","3d","Total",-4,-177.26,-173.6,0.690882156475289,0.89,0.888819731793315,28,0.8097,-0.154765077448194,"Ajax|Total|3d"
140,"Ajax","7d","Total",2,-122.6,-126.85,0.397395501517218,0.93,0.928547504842499,18,0.8369,0.26922377013852,"Ajax|Total|7d"
141,"Pickering","1d","Elementary",-1,-93.98,-92.58,1.86965077790883,0.3,0.301527241510393,21,0.966,0.361221267574411,"Pickering|Elementary|1d"
141,"Pickering","3d","Elementary",-4,-332.33,-312.07,1.13195197431053,0.8,0.799006858086037,60,0.2536,0.399034394794415,"Pickering|Elementary|3d"
141,"Ajax","3d","Elementary",5,-175.2,-169.26,1.25744825794472,0.82,0.815709906814846,33,0.7276,0.273066826317334,"Ajax|Elementary|3d"
141,"Ajax","5d","Elementary",0,-71.12,-95.58,0.296282772893666,0.98,0.980392093727147,13,0.9577,-0.28521882417516,"Ajax|Elementary|5d"
141,"Pickering","1d","Secondary",0,-148.15,-145.52,0.886775629754225,0.28,0.280858581946988,24,0.5826,0.286036875539647,"Pickering|Secondary|1d"
141,"Ajax","3d","Secondary",7,-220.24,-214.79,0.540156072168952,0.85,0.847945455715243,32,0.7516,0.134902042406911,"Ajax|Secondary|3d"
141,"Ajax","5d","Secondary",-4,-135.67,-136.14,0.0990883101734434,0.07,0.0654300369966608,13,0.2849,-0.138319347498887,"Ajax|Secondary|5d"
141,"Pickering","1d","Total",-1,-99.03,-98.61,1.38424415307078,0.36,0.360695464988192,20,0.971,0.398079033332762,"Pickering|Total|1d"
141,"Ajax","3d","Total",5,-198.57,-193.01,0.819612749438964,0.88,0.875364934848125,33,0.9023,0.321598827754259,"Ajax|Total|3d"
141,"Ajax","5d","Total",0,-78.87,-106.58,0.184526666514559,0.98,0.984389353563891,13,0.9245,-0.236630411542829,"Ajax|Total|5d"
142,"Pickering","1d","Elementary",-1,-90.84,-89.55,2.12007017695398,0,2.91439929791402e-05,20,0.1015,0.384404911525467,"Pickering|Elementary|1d"
142,"Ajax","1d","Elementary",-1,-57.84,-61.37,1.21878835954666,0.83,0.827031170489289,12,0.5222,-0.0821866339404336,"Ajax|Elementary|1d"
142,"Ajax","3d","Elementary",-6,-150.38,-148.48,0.839242862094051,0.89,0.88850702617965,26,0.4553,0.0728393452672549,"Ajax|Elementary|3d"
142,"Pickering","5d","Elementary",-5,-442.35,-417.36,1.11430266696566,0.8,0.804681292211223,77,0.5833,0.350537446797446,"Pickering|Elementary|5d"
142,"Ajax","5d","Elementary",-2,-93.45,-99.89,0.474355676529454,0.9,0.898165543940645,15,0.2968,0.242651094365129,"Ajax|Elementary|5d"
142,"Pickering","7d","Elementary",-1,-497.64,-467.42,0.950407663821072,0.87,0.867057696551713,82,0.1625,0.338453624168239,"Pickering|Elementary|7d"
142,"Ajax","7d","Elementary",-4,-112.28,-118.16,0.405483109548382,0.93,0.934190260853181,17,0.5855,0.124647584012847,"Ajax|Elementary|7d"
142,"Pickering","1d","Secondary",1,-163,-160.82,1.1615718961265,0,2.89608506048798e-05,28,0.1504,0.396998458695207,"Pickering|Secondary|1d"
142,"Ajax","1d","Secondary",-6,-73.42,-79.06,0.700165772154716,0.78,0.775290753795991,13,0.483,-0.0187303496444071,"Ajax|Secondary|1d"
142,"Ajax","3d","Secondary",-4,-168.91,-168.5,0.52213179732848,0.9,0.901236484219003,26,0.4094,0.232502289015048,"Ajax|Secondary|3d"
142,"Pickering","5d","Secondary",4,-585.83,-556.23,0.451034565693013,0.81,0.807357223099991,79,0.4986,0.394654157234983,"Pickering|Secondary|5d"
142,"Ajax","5d","Secondary",-1,-125.68,-142.44,0.098058598147726,0.9,0.89531446834028,15,0.9149,-0.157129928877767,"Ajax|Secondary|5d"
142,"Ajax","7d","Secondary",-5,-132.61,-133.8,0.337724648040777,0.64,0.63761272754973,17,0.1639,0.0639844390232573,"Ajax|Secondary|7d"
142,"Pickering","1d","Total",3,-91.16,-90.02,1.98884735926738,0,6.72010572961372e-05,19,0.2617,0.33907953858281,"Pickering|Total|1d"
142,"Ajax","1d","Total",-6,-62.38,-65.07,1.39606184834904,0.68,0.678551752722431,13,0.4554,0.0858127835911819,"Ajax|Total|1d"
142,"Ajax","3d","Total",-7,-164.47,-161.51,0.714539123869299,0.86,0.861461918029333,26,0.676,0.382625044989674,"Ajax|Total|3d"
142,"Pickering","5d","Total",-5,-474.34,-449.87,0.915443382946829,0.78,0.776337740767754,77,0.1134,0.356104213790673,"Pickering|Total|5d"
142,"Ajax","5d","Total",-2,-107.47,-114.93,0.279064859905305,0.93,0.929961301792808,15,0.1344,0.11128553368777,"Ajax|Total|5d"
142,"Pickering","7d","Total",-1,-534.91,-504.37,0.756758662027732,0.86,0.857342735058513,82,0.7622,0.349621553806961,"Pickering|Total|7d"
142,"Ajax","7d","Total",-4,-119.83,-125.87,0.325791010066642,0.93,0.926996581578968,17,0.1021,0.230409899053257,"Ajax|Total|7d"
143,"Pickering","1d","Elementary",7,-106.77,-104.77,1.70837531059146,0.55,0.545482376703583,22,0.2898,0.266839321578349,"Pickering|Elementary|1d"
143,"Ajax","1d","Elementary",1,-36.94,-49.1,1.53371867266447,0.66,0.658394498358218,11,0.0913,0.00827764275129168,"Ajax|Elementary|1d"
143,"Ajax","3d","Elementary",-2,-118.34,-119.45,0.731385042119216,0.82,0.817907658944107,20,0.9702,0.197202153725142,"Ajax|Elementary|3d"
143,"Ajax","5d","Elementary",-7,-128.8,-126.62,1.19699693877796,0.76,0.762822035248111,24,0.0837,0.230680348487251,"Ajax|Elementary|5d"
143,"Pickering","1d","Secondary",7,-139.83,-137.51,0.933969030476195,0.38,0.384935893100111,23,0.5508,0.224207057214738,"Pickering|Secondary|1d"
143,"Ajax","1d","Secondary",1,-34.66,-51.68,0.932595816380165,0.8,0.801310821291024,11,0.0659,0.0234085151667839,"Ajax|Secondary|1d"
143,"Ajax","3d","Secondary",7,-129.2,-129.16,0.405386962522249,0.53,0.531797949733314,17,0.7292,0.0367975898361102,"Ajax|Secondary|3d"
143,"Ajax","5d","Secondary",3,-146.87,-145.56,0.745924814163868,0.81,0.80899950025613,23,0.1642,0.314560176946148,"Ajax|Secondary|5d"
143,"Pickering","1d","Total",7,-117.95,-116.05,1.28310327253612,0.55,0.548999037697163,22,0.4719,0.370033867985944,"Pickering|Total|1d"
143,"Ajax","1d","Total",1,-40.52,-56.47,1.00352385544797,0.75,0.747560016775556,11,0.5805,-0.0213820185911344,"Ajax|Total|1d"
143,"Ajax","3d","Total",-2,-128.61,-128.9,0.629329825221253,0.83,0.834955993675976,20,0.4848,0.354746094956275,"Ajax|Total|3d"
143,"Ajax","5d","Total",-3,-136.36,-134.8,0.962326681593882,0.79,0.790346916666531,24,0.667,0.216348650725435,"Ajax|Total|5d"
144,"Pickering","1d","Elementary",-6,-99.76,-97.67,2.08724994200732,0.51,0.508842440845355,23,0.8914,0.379117526706588,"Pickering|Elementary|1d"
144,"Ajax","5d","Elementary",1,-130.84,-132.54,0.642950303103929,0.91,0.911121638232446,21,0.1204,-0.12910480220641,"Ajax|Elementary|5d"
144,"Ajax","7d","Elementary",0,-76.52,-83.14,0.741786177316903,0.73,0.733134750810222,14,0.3805,0.294585824028816,"Ajax|Elementary|7d"
144,"Pickering","1d","Secondary",1,-173.82,-169.5,0.948507983199099,0.4,0.403038392494832,29,0.8781,0.323312520369531,"Pickering|Secondary|1d"
144,"Ajax","3d","Secondary",6,-258.22,-246.38,1.21498597793244,0.59,0.593925138450455,48,0.2077,0.269238672136506,"Ajax|Secondary|3d"
144,"Ajax","5d","Secondary",1,-127.09,-125.79,0.947653782535443,0.72,0.71723725303996,21,0.0676,0.213220799421073,"Ajax|Secondary|5d"
144,"Ajax","7d","Secondary",-4,-85.87,-99.84,0.329624709876602,0.92,0.915122447496218,14,0.923,-0.125227307016104,"Ajax|Secondary|7d"
144,"Pickering","1d","Total",-6,-109.52,-107.42,1.70287533709811,0.46,0.462974647450713,23,0.7138,0.36564516018911,"Pickering|Total|1d"
144,"Ajax","5d","Total",1,-130.11,-130.51,0.721378059793078,0.87,0.867108172604757,21,0.0678,-0.0172826815947681,"Ajax|Total|5d"
145,"Pickering","1d","Elementary",1,-131.37,-128.53,1.84830610849534,0.46,0.462909774046132,27,0.9056,0.322946440555845,"Pickering|Elementary|1d"
145,"Ajax","7d","Elementary",-2,-221.06,-216.11,0.758695708515599,0.85,0.84936051036465,33,0.1251,0.319246259313882,"Ajax|Elementary|7d"
145,"Pickering","1d","Secondary",0,-150.65,-148.17,0.89597218903077,0.27,0.269963705612631,24,0.8171,0.0365716474443314,"Pickering|Secondary|1d"
145,"Pickering","1d","Total",1,-144.28,-141.44,1.48224822384271,0.45,0.445877272311971,27,0.7748,0.355644610687389,"Pickering|Total|1d"
145,"Ajax","7d","Total",-2,-228.29,-222.31,0.606959381415358,0.87,0.869570542061443,33,0.4341,0.391886217966089,"Ajax|Total|7d"
146,"Pickering","1d","Elementary",3,-84.59,-83.15,2.46514905196684,0.04,0.0400459982378103,20,0.4998,0.352552007323312,"Pickering|Elementary|1d"
146,"Ajax","3d","Elementary",-5,-93.67,-97.98,0.796408423770864,0.77,0.769462616288066,17,0.9533,0.261763965452291,"Ajax|Elementary|3d"
146,"Ajax","5d","Elementary",7,-193.8,-187.37,1.0214885259794,0.8,0.803237318171231,34,0.8115,0.351846247610419,"Ajax|Elementary|5d"
146,"Pickering","1d","Secondary",0,-141.81,-139.49,0.885925163452355,0.29,0.289348165190236,23,0.1011,0.308040208196373,"Pickering|Secondary|1d"
146,"Ajax","3d","Secondary",0,-116.78,-117.93,0.722425464359544,0.62,0.620127996265105,19,0.5744,-0.0138985479649361,"Ajax|Secondary|3d"
146,"Pickering","1d","Total",3,-90.69,-89.48,1.97415661181104,0.02,0.0218058435004458,19,0.4991,0.344621365822892,"Pickering|Total|1d"
146,"Ajax","3d","Total",0,-117.17,-117.39,0.734509170105932,0.82,0.822518916014869,19,0.6295,0.393301273975736,"Ajax|Total|3d"
146,"Ajax","5d","Total",7,-204.42,-198.04,0.832783240938151,0.82,0.81541815582183,34,0.4397,0.314888752807488,"Ajax|Total|5d"
147,"Pickering","1d","Elementary",2,-98.45,-97.73,1.63888871315197,0.65,0.645169683545191,21,0.766,0.297656259090208,"Pickering|Elementary|1d"
147,"Ajax","1d","Elementary",1,-51.23,-54.39,1.70849890126183,0.52,0.515568807481177,12,0.5473,0.160745100897394,"Ajax|Elementary|1d"
147,"Pickering","1d","Secondary",2,-134.27,-133.61,0.718152628417218,0.54,0.538549989254998,22,0.3856,0.148946316568028,"Pickering|Secondary|1d"
147,"Ajax","3d","Secondary",0,-217.63,-209.8,0.888560400246286,0.56,0.558461625904662,37,0.0924,0.350410428212814,"Ajax|Secondary|3d"
147,"Ajax","7d","Secondary",2,-284.4,-277.15,0.346809716076875,0.88,0.881249116503627,36,0.4727,0.304876202434895,"Ajax|Secondary|7d"
147,"Pickering","1d","Total",2,-112.75,-112.01,1.10877381784188,0.64,0.642342891925635,21,0.9165,0.264229548332251,"Pickering|Total|1d"
147,"Ajax","7d","Total",7,-233.83,-228.83,0.544055477719488,0.89,0.892949423841031,36,0.0894,0.382785974332803,"Ajax|Total|7d"
148,"Pickering","1d","Elementary",3,-95.24,-94.56,1.74926379488564,0.64,0.640275392449454,20,0.1475,0.265318099000781,"Pickering|Elementary|1d"
148,"Ajax","1d","Elementary",3,-57.92,-62.25,1.10982056028342,0.76,0.764104276755932,12,0.5577,-0.148272814635655,"Ajax|Elementary|1d"
148,"Ajax","3d","Elementary",6,-171.48,-167.69,0.928378019814514,0.84,0.835704873790199,31,0.5811,0.374384836538871,"Ajax|Elementary|3d"
148,"Ajax","7d","Elementary",5,-80.55,-86.87,0.257878203522686,0.97,0.968380405825072,11,0.1544,0.038884904344716,"Ajax|Elementary|7d"
148,"Pickering","1d","Secondary",1,-161.73,-157.79,1.02499515263619,0.26,0.262533108577565,28,0.1336,0.310240507654854,"Pickering|Secondary|1d"
148,"Ajax","1d","Secondary",-6,-99.84,-101.59,0.549832246676114,0.79,0.794571534138248,15,0.9631,-0.0314276181531531,"Ajax|Secondary|1d"
148,"Ajax","7d","Secondary",-4,-147.89,-147.7,0.102683067928775,0,4.84136356080362e-06,14,0.7592,0.285669258837939,"Ajax|Secondary|7d"
148,"Pickering","1d","Total",-6,-98.87,-97.1,1.89239503557735,0.32,0.319937650885317,22,0.8222,0.382415314454355,"Pickering|Total|1d"
148,"Ajax","1d","Total",-6,-84.02,-84.91,1.02040880224179,0.55,0.55483146417212,15,0.6998,0.373867527097056,"Ajax|Total|1d"
148,"Ajax","3d","Total",6,-177.97,-174.09,0.862510723410688,0.82,0.821368626722736,31,0.0915,0.383791493287646,"Ajax|Total|3d"
148,"Ajax","7d","Total",-4,-113.46,-117.89,0.213890945316383,0.86,0.856456582690691,14,0.3388,0.283707931865653,"Ajax|Total|7d"
149,"Pickering","1d","Elementary",-1,-92.12,-90.83,2.06942556641179,0,3.04262541319504e-05,20,0.1892,0.358526739237108,"Pickering|Elementary|1d"
149,"Ajax","1d","Elementary",-6,-69.25,-68.56,2.50150760019314,0.15,0.154719657873014,17,0.4518,0.294406197690691,"Ajax|Elementary|1d"
149,"Ajax","3d","Elementary",7,-129.12,-125.92,1.47169331429546,0.72,0.718680991398535,26,0.776,0.265831535900142,"Ajax|Elementary|3d"
149,"Ajax","7d","Elementary",6,-129.34,-134.82,0.25652757944134,0.93,0.929440193615811,17,0.253,-0.162282524238605,"Ajax|Elementary|7d"
149,"Pickering","1d","Secondary",-6,-131.6,-129.72,0.934588908327453,0.36,0.359380280532509,23,0.2584,0.314051467069934,"Pickering|Secondary|1d"
149,"Ajax","1d","Secondary",-6,-94.94,-96.05,0.949221484592312,0.55,0.550930022731952,17,0.7563,0.0212746256261113,"Ajax|Secondary|1d"
149,"Ajax","3d","Secondary",-2,-178.73,-174.12,0.86351465258256,0.74,0.741399548864908,30,0.0843,0.334750189451935,"Ajax|Secondary|3d"
149,"Ajax","7d","Secondary",2,-162.65,-162.46,0.379748825819307,0.49,0.490590508713266,22,0.6456,0.315890101621293,"Ajax|Secondary|7d"
149,"Pickering","1d","Total",3,-89.78,-88.61,1.87114999170815,0.13,0.132513279656006,19,0.3981,0.392304204879871,"Pickering|Total|1d"
149,"Ajax","1d","Total",-6,-77.69,-77.1,1.85881457272618,0.25,0.251680942324592,17,0.6039,0.254458482138178,"Ajax|Total|1d"
149,"Ajax","7d","Total",6,-137.78,-143.23,0.200950826519009,0.92,0.917406727240195,17,0.3446,-0.137024255163981,"Ajax|Total|7d"
150,"Pickering","1d","Elementary",-7,-97.94,-102.3,1.23472047507611,0.75,0.750748625106973,21,0.8788,0.38920299294278,"Pickering|Elementary|1d"
150,"Ajax","1d","Elementary",1,-69.07,-69.53,1.83975942543526,0.41,0.409569561216976,16,0.0833,0.184947666665523,"Ajax|Elementary|1d"
150,"Pickering","1d","Secondary",7,-140.91,-138.67,0.877251507891606,0.47,0.470560503463795,23,0.2585,0.333465111591027,"Pickering|Secondary|1d"
150,"Ajax","1d","Secondary",-6,-84.01,-89.09,0.61054695901013,0.76,0.756412609380956,14,0.9168,-0.1743556970212,"Ajax|Secondary|1d"
150,"Pickering","1d","Total",-6,-106.7,-105,1.68127003321373,0.46,0.459006013027239,23,0.7188,0.144194760899645,"Pickering|Total|1d"
150,"Ajax","1d","Total",-6,-63.42,-67.05,1.41182151962463,0.42,0.4200651051336,14,0.9791,0.0578490864497254,"Ajax|Total|1d"
150,"Ajax","7d","Total",5,-254.65,-246.43,0.713456611618672,0.85,0.850808066913027,39,0.157,0.393501840567574,"Ajax|Total|7d"
151,"Pickering","1d","Elementary",1,-122.6,-119.97,1.51330717874175,0.65,0.647078309784936,26,0.4539,0.111306591841226,"Pickering|Elementary|1d"
151,"Ajax","7d","Elementary",6,-181.18,-178.92,0.61009656665078,0.91,0.913195965594217,28,0.5993,0.370714063678622,"Ajax|Elementary|7d"
151,"Pickering","1d","Secondary",1,-174.64,-170.68,0.85959679295622,0.36,0.356654774018809,28,0.6108,0.175097787429535,"Pickering|Secondary|1d"
151,"Pickering","1d","Total",1,-134.06,-131.4,1.26053597329487,0.61,0.60833430310695,26,0.8984,0.157177048383147,"Pickering|Total|1d"
151,"Ajax","7d","Total",-5,-225.36,-219.52,0.584383477498901,0.93,0.932222635215201,33,0.9881,0.236222886429872,"Ajax|Total|7d"
152,"Pickering","1d","Elementary",0,-99.52,-97.53,2.10060430747723,0.25,0.253550856988157,22,0.5477,0.395556616592688,"Pickering|Elementary|1d"
152,"Ajax","3d","Elementary",0,-114.5,-118.52,0.853702712799025,0.89,0.893947776522558,22,0.4615,0.294927167175737,"Ajax|Elementary|3d"
152,"Pickering","1d","Secondary",1,-162.45,-158.65,1.02767775185509,0.18,0.178253181214994,28,0.0555,0.244398657648976,"Pickering|Secondary|1d"
152,"Ajax","3d","Secondary",7,-135.37,-141.63,0.305607389968773,0.95,0.948881797808288,19,0.0857,0.267875111419372,"Ajax|Secondary|3d"
152,"Pickering","1d","Total",-4,-85.13,-97.28,0.628496133847448,0.85,0.852854626809388,17,0.061,-0.00902376891280102,"Pickering|Total|1d"
152,"Ajax","3d","Total",7,-113,-115.77,0.667943061335187,0.83,0.826980524522204,19,0.9667,0.371656041376136,"Ajax|Total|3d"
153,"Pickering","1d","Elementary",1,-123.14,-119.83,2.08797296627092,0.33,0.331233575312169,27,0.9988,0.39608722016157,"Pickering|Elementary|1d"
153,"Ajax","1d","Elementary",-6,-76.3,-77.81,1.35939804237033,0.74,0.737654941989497,16,0.4979,0.0761017778689371,"Ajax|Elementary|1d"
153,"Ajax","7d","Elementary",-1,-163.2,-160.14,0.938938510478238,0.85,0.850173675217609,29,0.1128,0.374646081197713,"Ajax|Elementary|7d"
153,"Pickering","1d","Secondary",-6,-140.3,-138.21,0.884676599208756,0.46,0.455050080748057,24,0.5321,0.215947765600119,"Pickering|Secondary|1d"
153,"Ajax","1d","Secondary",-6,-91.7,-91.8,0.997134867895815,0.46,0.464026341027296,16,0.9518,0.346915770334787,"Ajax|Secondary|1d"
153,"Pickering","3d","Secondary",-4,-434.04,-414.34,0.571327858536177,0.73,0.727949150154901,62,0.5408,0.39551632987875,"Pickering|Secondary|3d"
153,"Ajax","3d","Secondary",-6,-319.86,-306.24,0.579501254527268,0.83,0.826509764356225,48,0.6494,0.246234732758675,"Ajax|Secondary|3d"
153,"Ajax","7d","Secondary",4,-196.84,-193.67,0.439144705002159,0.84,0.835188063173987,27,0.6279,0.380926607676519,"Ajax|Secondary|7d"
153,"Pickering","1d","Total",-6,-106.38,-104.24,1.78656740705779,0.37,0.373644810058232,23,0.9069,0.357485681945781,"Pickering|Total|1d"
153,"Ajax","1d","Total",-6,-81.64,-82.55,1.21569319079884,0.67,0.671073154658662,16,0.6134,0.0812468526538871,"Ajax|Total|1d"
153,"Ajax","7d","Total",2,-172.93,-168.96,0.84972463070837,0.83,0.83189201544656,29,0.3693,0.360459737321552,"Ajax|Total|7d"
154,"Pickering","1d","Elementary",-1,-92.45,-91.08,1.78162226769263,0.26,0.258402648751424,20,0.0821,0.384004246089338,"Pickering|Elementary|1d"
154,"Ajax","1d","Elementary",-6,-67.45,-69.54,1.44519966978299,0.61,0.611516588508456,14,0.2306,-0.136781240256073,"Ajax|Elementary|1d"
154,"Ajax","5d","Elementary",4,-102.18,-105.29,0.53308962448512,0.84,0.842216142577118,16,0.4715,0.273646556499009,"Ajax|Elementary|5d"
154,"Pickering","1d","Secondary",0,-139.9,-137.74,0.8727236022072,0.33,0.330564450682365,23,0.4455,0.108924853805271,"Pickering|Secondary|1d"
154,"Ajax","1d","Secondary",-6,-82.77,-89.04,0.613441998031192,0.74,0.735047561882709,14,0.2409,0.334100401179023,"Ajax|Secondary|1d"
154,"Ajax","5d","Secondary",-7,-123.32,-128.02,0.414277152770734,0.94,0.939757766344386,18,0.6748,0.115285506846128,"Ajax|Secondary|5d"
154,"Ajax","7d","Secondary",-6,-301.58,-293.15,0.402804265216577,0.84,0.839717570177232,39,0.0609,0.346817527017913,"Ajax|Secondary|7d"
154,"Pickering","1d","Total",-1,-92.48,-93.58,1.26728935400746,0.39,0.39167294261994,19,0.333,0.337078647147614,"Pickering|Total|1d"
154,"Ajax","1d","Total",-6,-72.94,-74.76,1.20108348783633,0.61,0.605309158040689,14,0.1684,-0.0184953940953883,"Ajax|Total|1d"
154,"Ajax","5d","Total",-6,-121.3,-121.84,0.558130787128058,0.88,0.875019634110733,18,0.6107,0.286275320739737,"Ajax|Total|5d"
155,"Pickering","1d","Elementary",-1,-97.74,-96.26,1.74399285040991,0.4,0.399848620789444,21,0.758,0.310296677384907,"Pickering|Elementary|1d"
155,"Ajax","1d","Elementary",1,-81.27,-80.95,1.55858733735924,0.58,0.583432475227064,16,0.3438,0.271941735200136,"Ajax|Elementary|1d"
155,"Pickering","1d","Secondary",0,-147.55,-145.26,0.995994101344592,0.12,0.116112613151784,24,0.6858,0.360871565948371,"Pickering|Secondary|1d"
155,"Ajax","1d","Secondary",-6,-81.96,-83.76,0.85261494221879,0.56,0.56040395292149,14,0.5555,0.393164272555917,"Ajax|Secondary|1d"
155,"Pickering","1d","Total",2,-108.83,-107.42,1.33238868046135,0.49,0.486251817158025,21,0.9856,0.387196319747377,"Pickering|Total|1d"
155,"Ajax","1d","Total",1,-87.33,-88.17,1.08769695791387,0.69,0.688380497530367,16,0.8028,0.130793039529257,"Ajax|Total|1d"
156,"Pickering","1d","Elementary",3,-93.2,-94.45,1.43109299096245,0.71,0.714921084336611,20,0.8998,-0.0631721862128458,"Pickering|Elementary|1d"
156,"Ajax","1d","Elementary",7,-44.91,-51.36,1.68050679063156,0.68,0.68383447443117,12,0.8772,0.323358121377869,"Ajax|Elementary|1d"
156,"Ajax","3d","Elementary",-1,-197.96,-190.04,1.5836031389023,0.73,0.729287081847077,39,0.2138,0.369908062108782,"Ajax|Elementary|3d"
156,"Ajax","7d","Elementary",-4,-235.88,-229.57,0.608220450464677,0.93,0.927777953263389,37,0.165,0.288611863654125,"Ajax|Elementary|7d"
156,"Pickering","1d","Secondary",-1,-121.79,-120.55,0.835323082702983,0.05,0.0464686436319088,19,0.9229,0.338497561288559,"Pickering|Secondary|1d"
156,"Ajax","1d","Secondary",1,-71.25,-72.21,1.60214242598761,0.58,0.578518820487059,16,0.3903,0.186667457374128,"Ajax|Secondary|1d"
156,"Ajax","5d","Secondary",-5,-332.09,-321.83,0.316315672920672,0.92,0.920047692919594,42,0.5084,0.109306057362248,"Ajax|Secondary|5d"
156,"Ajax","7d","Secondary",-3,-297.34,-292.08,0.236703523689135,0.96,0.958822669708759,37,0.1556,0.167605816189022,"Ajax|Secondary|7d"
156,"Pickering","1d","Total",3,-100.08,-103.42,0.952037694375514,0.78,0.784920396903333,19,0.4487,-0.193959989314858,"Pickering|Total|1d"
156,"Ajax","1d","Total",7,-51.41,-57.18,1.33169049686306,0.7,0.697048612052801,12,0.9826,0.261048100574374,"Ajax|Total|1d"
156,"Ajax","7d","Total",-4,-256.85,-250.95,0.438213382785765,0.95,0.946192920484853,37,0.1361,0.258688022352533,"Ajax|Total|7d"
157,"Pickering","1d","Elementary",1,-123.86,-120.9,1.63433781907093,0.59,0.589554085355518,27,0.8703,0.395998107477075,"Pickering|Elementary|1d"
157,"Ajax","1d","Elementary",-7,-56.4,-71.33,0.761541128310946,0.9,0.899585291033123,13,0.3328,0.280757177232987,"Ajax|Elementary|1d"
157,"Pickering","1d","Secondary",2,-135.58,-133.64,0.937335225070497,0.25,0.252384823598241,22,0.2419,0.344715704117907,"Pickering|Secondary|1d"
157,"Ajax","1d","Secondary",-7,-64.87,-67.16,1.2641852681976,0.34,0.335397089465984,13,0.4142,0.279182758674987,"Ajax|Secondary|1d"
157,"Ajax","3d","Secondary",-5,-253.83,-246.26,0.685281223188843,0.72,0.720998889127251,38,0.678,0.371813347470356,"Ajax|Secondary|3d"
157,"Ajax","7d","Secondary",-1,-388.65,-372.7,0.509436328216132,0.87,0.865289479372112,54,0.1198,0.252623754426706,"Ajax|Secondary|7d"
157,"Pickering","1d","Total",6,-94,-93.94,1.31998193250144,0.57,0.568623181877609,19,0.7501,0.294968877490896,"Pickering|Total|1d"
157,"Ajax","1d","Total",-7,-62.33,-70.96,0.851343978589439,0.75,0.748728163131219,13,0.7195,0.299264798898608,"Ajax|Total|1d"
157,"Ajax","7d","Total",-1,-354.35,-337.92,0.62209720086121,0.91,0.908320495967218,54,0.9247,0.393522786837563,"Ajax|Total|7d"
158,"Pickering","1d","Elementary",1,-119.17,-115.9,1.9543137683636,0.48,0.484442721109184,26,0.8177,0.387159594778726,"Pickering|Elementary|1d"
158,"Ajax","1d","Elementary",1,-66.1,-68,1.98623878814406,0.39,0.3907513388141,17,0.1561,0.362639125040857,"Ajax|Elementary|1d"
158,"Ajax","3d","Elementary",0,-112.9,-115.04,0.936066532526209,0.82,0.816158953163384,22,0.2789,0.393607505723621,"Ajax|Elementary|3d"
158,"Pickering","1d","Secondary",1,-163.74,-160.06,1.03138271074907,0.24,0.23579223918234,28,0.2705,0.309805053104806,"Pickering|Secondary|1d"
158,"Ajax","1d","Secondary",-6,-94.54,-95.69,0.683493392827469,0.68,0.681663768581365,15,0.9902,-0.139073003026505,"Ajax|Secondary|1d"
158,"Ajax","3d","Secondary",6,-128.15,-132.88,0.399563835095473,0.91,0.912489091857923,19,0.6552,-0.0622378438513307,"Ajax|Secondary|3d"
158,"Pickering","1d","Total",-6,-109.68,-107.5,1.6915208313576,0.45,0.449396449000643,23,0.8365,0.182601267328202,"Pickering|Total|1d"
158,"Ajax","1d","Total",-6,-67.91,-70.09,1.45585268045798,0.51,0.505972807950974,15,0.6765,0.140858654091296,"Ajax|Total|1d"
158,"Ajax","3d","Total",0,-115.01,-115.69,0.992887591649203,0.77,0.76820641332385,22,0.3972,0.328108060735359,"Ajax|Total|3d"
159,"Pickering","1d","Elementary",7,-113.81,-112.12,1.38067384253708,0.72,0.71884280489288,22,0.6022,0.310535447935515,"Pickering|Elementary|1d"
159,"Ajax","3d","Elementary",0,-268,-255.67,0.96754526414581,0.9,0.900543124230302,46,0.6824,0.235807760767244,"Ajax|Elementary|3d"
159,"Ajax","5d","Elementary",-2,-165.91,-164.42,0.314132433122597,0.91,0.906680908657526,20,0.8069,0.348868832923831,"Ajax|Elementary|5d"
159,"Pickering","1d","Secondary",1,-167.76,-163.77,0.89724758708029,0.4,0.402252138406748,28,0.0801,0.361644971174258,"Pickering|Secondary|1d"
159,"Ajax","3d","Secondary",3,-248.97,-238.84,1.15028513692491,0.67,0.667284859641291,45,0.2868,0.10240137902617,"Ajax|Secondary|3d"
159,"Ajax","5d","Secondary",-3,-192.76,-191.4,0.152121069292489,0.41,0.405476587265815,20,0.1805,0.214304381940404,"Ajax|Secondary|5d"
159,"Pickering","1d","Total",0,-123.89,-124.43,0.935814782881376,0.77,0.768497070156974,22,0.0677,0.316298952359361,"Pickering|Total|1d"
159,"Ajax","3d","Total",0,-295.06,-282.67,0.693540007670854,0.92,0.915112930815873,46,0.9909,0.130221763201829,"Ajax|Total|3d"
159,"Ajax","5d","Total",-2,-175.69,-174.5,0.217831472699057,0.9,0.899594845725859,20,0.7183,0.31855210185914,"Ajax|Total|5d"
159,"Ajax","7d","Total",-6,-409.57,-390.18,0.556337831390935,0.92,0.922673679832975,59,0.3117,0.398394327573044,"Ajax|Total|7d"
