"real","n_retained","statistic","scored"
487,13,0.364750606638203,TRUE
488,12,0.267365735414804,TRUE
489,11,0.762250953823874,TRUE
490,7,0.649127979424987,TRUE
491,6,0.611289290786098,TRUE
492,9,0.734956692784803,TRUE
493,10,0.684366259206891,TRUE
494,12,0.578392540970615,TRUE
495,11,0.623911256081253,TRUE
496,13,0.271199951202704,TRUE
497,8,0.291638976116266,TRUE
498,4,NA,FALSE
499,7,0.569600055915425,TRUE
500,11,0.581153995311741,TRUE
501,7,0.484266487209342,TRUE
502,6,0.689658328153669,TRUE
503,10,0.624181499841666,TRUE
504,7,0.593895484620514,TRUE
505,9,0.489633006654731,TRUE
506,6,0.39914953710504,TRUE
507,4,NA,FALSE
508,10,0.637108683217001,TRUE
509,10,0.590583477813737,TRUE
510,9,0.406217393146903,TRUE
511,8,0.421503934626411,TRUE
512,7,0.52361353714709,TRUE
513,9,0.521166863448985,TRUE
514,13,0.503197193790504,TRUE
515,7,0.385168518317015,TRUE
516,8,0.563046724312056,TRUE
517,8,0.514209381491627,TRUE
518,12,0.733371241890783,TRUE
519,6,0.724672140741949,TRUE
520,10,0.362818987145456,TRUE
521,8,0.592442308533687,TRUE
522,13,0.611596933972819,TRUE
523,7,0.228802142194783,TRUE
524,9,0.252160548560612,TRUE
525,9,0.358568931055001,TRUE
526,10,0.369880684746542,TRUE
527,8,0.318189485753707,TRUE
528,9,0.451106669970105,TRUE
529,9,0.467719838495312,TRUE
530,9,0.448878177555669,TRUE
531,9,0.419294512570188,TRUE
532,8,0.477609931011492,TRUE
533,9,0.425103039212163,TRUE
534,9,0.392206543624038,TRUE
535,4,NA,FALSE
536,9,0.297787671484021,TRUE
537,7,0.623545069614182,TRUE
538,10,0.295210925249363,TRUE
539,7,0.423746400814182,TRUE
540,5,0.485820758362751,TRUE
541,10,0.565215312186537,TRUE
542,7,0.504507760219845,TRUE
543,11,0.434812370147373,TRUE
544,14,0.456317351995964,TRUE
545,9,0.469518606609993,TRUE
546,12,0.459096607008137,TRUE
547,15,0.516064354981291,TRUE
548,10,0.579702451010034,TRUE
549,6,0.349892752441663,TRUE
550,6,0.805597897640213,TRUE
551,10,0.453326634680697,TRUE
552,6,0.605652819792779,TRUE
553,16,0.492130651316721,TRUE
554,8,0.434149853226563,TRUE
555,11,0.75723425573541,TRUE
556,7,0.300954986545,TRUE
557,10,0.503771604773207,TRUE
558,11,0.392606957688825,TRUE
559,5,0.715100987172779,TRUE
560,10,0.44209393463758,TRUE
561,9,0.396930509350603,TRUE
562,6,0.22052958693202,TRUE
563,6,0.468098757210863,TRUE
564,4,NA,FALSE
565,13,0.630807814891877,TRUE
566,12,0.46176054496798,TRUE
567,10,0.536166503439438,TRUE
568,10,0.62621147277225,TRUE
569,13,0.391079041500195,TRUE
570,6,0.321085135359611,TRUE
571,10,0.456513937508981,TRUE
572,8,0.522369588349384,TRUE
573,9,0.645674742876188,TRUE
574,15,0.538402643754123,TRUE
575,10,0.660411983241918,TRUE
576,14,0.504224701719652,TRUE
577,12,0.267626605497064,TRUE
578,9,0.627217546981991,TRUE
579,10,0.381349940647608,TRUE
580,6,0.456199994951981,TRUE
581,9,0.470620749925955,TRUE
582,7,0.390396415593141,TRUE
583,15,0.352488366620877,TRUE
584,13,0.492087687689354,TRUE
585,10,0.578765983157586,TRUE
586,9,0.441099553341001,TRUE
587,8,0.426534757290702,TRUE
588,9,0.479872614364318,TRUE
589,8,0.504012572185912,TRUE
590,13,0.50824363361312,TRUE
591,6,0.662310835954422,TRUE
592,6,0.481209391574356,TRUE
593,7,0.576006524238044,TRUE
594,3,NA,FALSE
595,7,0.526303651660386,TRUE
596,9,0.600464575099672,TRUE
597,13,0.402212300121984,TRUE
598,6,0.676307432532001,TRUE
599,10,0.396618160362645,TRUE
600,13,0.547258956379174,TRUE
601,9,0.290946791746779,TRUE
602,12,0.510989179361823,TRUE
603,9,0.622586765439502,TRUE
604,9,0.546791818013194,TRUE
